GLOVE
!!! LEFT !!!
1.5586699578374505	1.5002695255657048	1.347655629168714	1.4799304367765187	1.4611376291890532	1.0620024690836756	1.3015575100272625	1.2273837207374036	1.6545145421473908	1.6371987650635569	1.2983286650316161	1.3951832407548739	1.1721810595632698	1.8498650975864321	1.1648796528518255	1.6545259917337478	1.584102364257286	1.2271893667826799	1.4168504504647896	1.2798187690136287	1.8029974178913133	1.3384027395576865	1.5307715646695255	1.0132976671693468	1.9499112050441412	
1.3387847468942875	1.4357382840319766	1.6536828125050242	1.4104522201994538	1.374128109625179	1.9861125852124153	1.4590301507204924	1.4832861561944206	1.5685440255614334	1.4431798516555256	1.695231326765777	1.2609458884048064	1.5253094313574698	1.2325786014167435	1.9043534325938711	1.642234491055893	1.5711933584448075	1.493171432854015	1.734917510066607	1.6145098097146025	1.1950257695190003	1.1943198623929472	1.4117723597740646	1.20456033785462	1.3780704070389103	
1.8373038382154514	1.1753033220789848	1.7490281887689192	1.7909905130471944	1.9898091307769583	1.2607559998798643	1.3430357264106216	1.0286380506979387	1.2408132667574967	1.3046591994730576	1.694121096903338	1.413150509258104	1.246747989790473	1.1712903831721992	1.6703619197363158	1.9771996641403604	1.9675061460204137	1.6038178411780943	1.26180303537941	1.6528162443644747	1.3263349335173333	1.251801119200848	1.825270252290039	1.8505055696056485	1.8227830313997977	
1.9133998158954957	1.7578315150538466	1.8850219125623764	1.8645370777145742	1.0703779818679156	1.9902490524778378	1.9540033554434644	1.8384792579622398	1.0560282654751916	1.957642887759995	1.6366914961631007	1.195684989272022	1.427742570699248	1.9239968521110749	1.1034724657566175	1.0612130909898985	1.3840479272917048	1.8205764973588738	1.5075886608956381	1.1432721033010482	1.304715777022494	1.9828117807544636	1.2579998610485994	1.962223416847033	1.7468974825221815	
1.4332368746782478	1.1303678840019635	1.6620043436291874	1.476250669831764	1.6195522016818593	1.443432620322136	1.9485017743598902	1.384248363582099	1.7093966804964111	1.7032502877214049	1.8661757551484275	1.3235568003092104	1.8929930068519607	1.4975699460946388	1.5095852112993078	1.2607492729027832	1.2980493638681432	1.5372322616994771	1.8820372246985815	1.2821251170551327	1.4274039737089006	1.0810797282053175	1.4414580714543568	1.293871608560607	1.2570782732365802	
1.1936488352496872	1.107245797146	1.5110602939375848	1.401237129164504	1.5270387895125859	1.7215951145814097	1.0412589093005005	1.9580614505555038	1.6354131988649088	1.292452106549711	1.1944001082555098	1.989638569672405	1.9558979320591714	1.4625291689395632	1.2857139270316646	1.7109648226441811	1.9704257325783905	1.0301304934284559	1.0643837130527152	1.8296331395176668	1.2306850851092923	1.5184881118187232	1.0781345730094	1.6650542366458856	1.208288802446676	
1.0669962626665117	1.5598551232475812	1.9421393226640327	1.175962560929133	1.1674769857243468	1.673960409570235	1.4094730414427339	1.5847905398855475	1.004229211777783	1.1863203647098683	1.6630052293352806	1.622421204094825	1.4310301600915758	1.916739426073067	1.8372908457692538	1.940771553412019	1.8469659314636642	1.5336625907082977	1.0480747175363523	1.734215507432958	1.4909133874293072	1.5337427045077097	1.7313288804744067	1.6384883389877116	1.9259984146434947	
1.484744346960579	1.276891356615635	1.1516603086066588	1.7318365911741402	1.8674420593016041	1.600128069252072	1.5399800173323372	1.6787089012282255	1.0924263990014427	1.5422829332957877	1.4281601373605741	1.8931971738619553	1.5298543527667472	1.249612836863317	1.535162997575047	1.7967321500291955	1.6317896136438157	1.9238835126646086	1.2669525074482744	1.8296077986622319	1.4784823840917745	1.5866291443611134	1.1132315126404626	1.2303211687196907	1.3311942043612608	
1.7521674019460634	1.0596678799274382	1.3892358373617124	1.0212536842006332	1.1670206609547318	1.4902319532345223	1.5603508676581825	1.274106814823614	1.9725361946548818	1.2354072436112633	1.9132243568290257	1.2578909054886012	1.9883958179816232	1.7958770005706766	1.2431282373258417	1.992233113856034	1.9695165441372173	1.8855225073366755	1.825298896709393	1.4173719472524386	0.9991074437763824	1.7883321665684107	1.1929039103307952	1.2049561071925827	1.4081699363806102	
1.2224376548261364	1.863783967556379	1.661815645150853	1.8730584436930244	1.6484854112142433	1.258052383014901	1.269484995707236	1.5537450547053817	1.2985343734213446	1.3912306852160574	1.7672781429637006	1.4906757626942821	1.2863070654580728	1.0257332359542084	1.7650305277276226	1.559776769730181	1.5780588463167156	1.3656671239227307	1.2881737131993634	1.701869157141525	1.7526343934283386	1.5371570706408002	1.8084140988226962	1.2897908781667071	1.762325338568766	
1.379741153407557	1.5979219256925763	1.7849522545095686	1.1505038585089786	1.319902063105273	1.4920415949208752	1.0812495261924127	1.4385014336705895	1.3379392879980796	1.381562155702395	1.1681054249423517	1.62614287473746	1.310473245090145	1.0303396048739841	1.0247205384938203	1.0282980621791329	1.23659927106861	1.0428732739464424	1.8773763843350821	1.895985297567597	1.126987599500393	1.0636526441780025	1.2183288093894196	1.5284260071646305	1.563905338543356	
1.5432841086905946	1.2313187792313625	1.8361804286842343	1.214693135020753	1.6510318790247787	1.5183471907685369	1.561931592354562	1.808358362173112	1.1661420849559725	1.2694205494111876	1.6148081687769125	1.348867659382716	1.4322113060838444	1.2749528692030911	1.2254061110172556	1.5847820813141178	1.7030976345764992	1.419488674493103	1.8791854237574526	1.0030106309444604	1.4659192786072732	1.5559973709947583	1.2361686838439507	1.8690165732438444	1.5699883398428038	
1.9044023593964678	1.4918802363590709	1.080519676730281	1.246704404171695	1.361214227309596	1.8839750255662056	1.8506566065916268	1.3471117454087649	1.3833455053029304	1.3148400573017676	1.5052843007303482	1.3909554325487412	1.3181395647594334	1.276696924211505	1.8919265556635	1.2422827117460098	1.33915947763699	1.5532694284388393	1.1861853915744585	1.5087153303713738	1.3779844196736863	1.3969786255217818	1.1105326649057046	1.9873688948271664	1.6955745389099401	
1.138950885924935	1.8310526250204842	1.7419553997559751	1.986991894909263	1.4486840621958594	1.0645534307758633	1.6508717348275965	1.1753520573454013	1.6767775246298675	1.1389523942905806	1.4873310593695213	1.2602626911022081	1.0172394201746489	1.0622350943589525	1.888890603639158	1.9044648964653645	1.426278312426777	1.838728825477676	1.7828488698939498	1.6245483562638903	1.5121095069726307	1.5705087463990748	1.1036178896125446	1.7385141024303432	1.848648638692153	
1.106257648310875	1.884052394047768	1.4701603346727876	1.429246555930575	1.2517272520414342	1.0478435365400698	1.8422711270312502	1.19838468655282	1.8326759439354914	1.5015956650932374	1.2732925411715903	1.8997160967003974	1.099925493043255	1.3357078483901088	1.997593376692854	1.6611444761095253	1.2691018667047067	1.2312044435198457	1.7227736492592458	1.0519256941172004	1.205246345019126	1.4005083619991243	1.1599697841175256	1.5547788769632325	1.5222958039333037	
1.6451627194733969	1.3231707368138454	1.664175285567879	1.6190544731069574	1.3591966899251444	1.7431154242751137	1.0685794655487286	1.4197386536962728	1.5656584919421201	1.989502931940861	1.6215748806838117	1.8380918185366566	1.31253616106538	1.1460541922655525	1.0596893292953036	1.236762121408499	1.0140766414567584	1.1323419073089092	1.6752210416770124	1.3999395261601526	1.5690103220945928	1.0194127414950798	1.398758011033719	1.787576286253791	1.3344937001654174	
1.7300585691336363	1.001170886951577	1.0945079279790257	1.294428838091224	1.7695349416077906	1.367306238096796	1.3784578213173158	1.993984707854989	1.8864136570618637	1.057587685996338	1.284051310064949	1.0860513945386707	1.797823680354712	1.6029502688751998	1.1240097924424521	1.557193335236794	1.3826901938084182	1.2485926077959002	1.842672694162568	1.9759914157778735	1.9837014809904265	1.1007562498649626	1.1296991864179065	1.3400211046790687	1.711986647349987	
